LogDate,BENZE,CO,EBEN,HUM,NO,NO2,NOX,O3,PM10,PM2.5,PRES,Rain,SO2,SOL,TEMP,TOL,WIND,WINDS,XY
12/15/2008 2:10:00 AM,,0.0299999993,,75.5999984741,2.5999999046,4.1999998093,4.1999998093,43.6599998474,11.4799995422,9.9899997711,,0,2.0399999619,0,16.1000003815,,154.4400024414,2.5499999523,
12/15/2008 2:20:00 AM,,0.0199999996,,70.3000030518,2.6199998856,4.1999998093,4.1999998093,44.4000015259,11.4499998093,8.8999996185,,0,2.0599999428,0,16.6000003815,,156.6000061035,2.5499999523,
12/15/2008 2:30:00 AM,,0.0199999996,,65.5999984741,2.9600000381,4.1999998093,4.1999998093,45.3400001526,10.279999733,8.4200000763,,0,1.7899999619,0,17.1000003815,,154.4400024414,2,
12/15/2008 2:40:00 AM,,0.0099999998,,66,2.8299999237,4.1999998093,4.1999998093,46.0299987793,11.8400001526,8.6499996185,,0,2.0999999046,0,17.2000007629,,138.2400054932,2.9000000954,
12/15/2008 2:50:00 AM,,0.0099999998,,77,2.7200000286,4.1999998093,4.1999998093,45.3800010681,12.5500001907,10.4600000381,,0,1.8799999952,0,16.2000007629,,138.2400054932,3.9500000477,
12/15/2008 3:00:00 AM,,0.0099999998,,81.8000030518,2.4100000858,4.1999998093,4.1999998093,45.2299995422,13.220000267,11.1999998093,,0,1.9400000572,0,15.3999996185,,135,3.9500000477,
12/15/2008 3:10:00 AM,,0.0099999998,,83.4000015259,2.7100000381,4.1999998093,4.1999998093,44.5800018311,12.5799999237,11.1800003052,,0,3.5599999428,0,15.1999998093,,139.3200073242,4.5999999046,
12/15/2008 3:20:00 AM,,0.0099999998,,83.3000030518,2.5799999237,4.1999998093,4.1999998093,43.3600006104,12.3199996948,11.1800003052,,0,4.5500001907,0,15.1999998093,,115.9199981689,5.0999999046,
12/15/2008 3:30:00 AM,,0.0099999998,,85.4000015259,2.7300000191,4.1999998093,4.1999998093,42.2900009155,15.6800003052,12.3900003433,,0,3.5,0,14.8999996185,,106.1999969482,4.3000001907,
12/15/2008 3:40:00 AM,,0.0099999998,,81.9000015259,2.3499999046,4.1999998093,4.1999998093,42.8800010681,15.0200004578,12.1300001144,,0,3.5499999523,0,15.1999998093,,108,3.75,
12/15/2008 3:50:00 AM,,0.0099999998,,80.0999984741,2.3299999237,4.1999998093,4.1999998093,44.4399986267,14.5200004578,12.720000267,,0,3.4300000668,0,15.5,,111.9599990845,4.9000000954,
12/15/2008 4:00:00 AM,,0.0099999998,,80.3000030518,2.3800001144,4.1999998093,4.1999998093,45.5499992371,15.5,13.6099996567,,0,3.5,0,15.5,,115.1999969482,4.8499999046,
12/15/2008 4:10:00 AM,,0.0099999998,,81.5,2.4700000286,4.1999998093,4.1999998093,45.2599983215,16.1800003052,14.6899995804,,0,3.4800000191,0,15.3999996185,,123.4800033569,4.5999999046,
12/15/2008 4:20:00 AM,,0.0099999998,,81.4000015259,2.3299999237,4.1999998093,4.1999998093,45.25,16.7399997711,14.9899997711,,0,3.7899999619,0,15.5,,134.6399993896,4.3000001907,
12/15/2008 4:30:00 AM,,0.0099999998,,80.9000015259,2.3900001049,4.1999998093,4.1999998093,44.8699989319,17.3899993896,15.029999733,,0,3.8499999046,0,15.6000003815,,123.8399963379,5.5,
12/15/2008 4:40:00 AM,,0.0099999998,,82.1999969482,2.8699998856,4.1999998093,4.1999998093,46.3100013733,15.1000003815,13.8000001907,,1,3.9400000572,0,15.5,,119.1600036621,6.5999999046,
12/15/2008 4:50:00 AM,,0.0099999998,,84.4000015259,2.3800001144,4.1999998093,4.1999998093,46.1100006104,15.6800003052,14.3299999237,,1,4.1300001144,0,15.1999998093,,116.2799987793,5.1500000954,
12/15/2008 5:00:00 AM,,0.0099999998,,87.0999984741,2.2999999523,4.1999998093,4.1999998093,44.9199981689,16.9699993134,15.1300001144,,1,4.4000000954,0,15,,124.1999969482,5.3499999046,
12/15/2008 5:10:00 AM,,0.0099999998,,89.0999984741,2.7599999905,4.1999998093,4.1999998093,43.7999992371,18.2700004578,16.1200008392,,0,4.2800002098,1,14.8999996185,,119.1600036621,5.0500001907,
12/15/2008 5:20:00 AM,,0.0199999996,,90.0999984741,2.5,4.1999998093,4.1999998093,43.6100006104,19.7800006866,17.1800003052,,0,3.9200000763,5,14.8000001907,,120.9599990845,5.6500000954,
12/15/2008 5:30:00 AM,,0.0199999996,,90.9000015259,3.4100000858,4.1999998093,4.1999998093,42.3100013733,20.9899997711,18.0200004578,,0,3.4600000381,8,14.6999998093,,112.3199996948,5.3499999046,
12/15/2008 5:40:00 AM,,0.0199999996,,92,3.7799999714,4.1999998093,4.1999998093,40.9599990845,21.1599998474,18.5200004578,,0,3,13,14.8000001907,,110.1600036621,4.8499999046,
12/15/2008 5:50:00 AM,,0.0199999996,,92.5,4.0399999619,4.1999998093,4.1999998093,40.0600013733,21.6800003052,18.1499996185,,0,2.2400000095,44,14.8000001907,,104.4000015259,5.5,
12/15/2008 6:00:00 AM,,0.0500000007,,92.5999984741,3.4100000858,4.1999998093,4.1999998093,39.8699989319,23.6399993896,19.8899993896,,0,2.3499999046,73,15,,91.0800018311,5.8499999046,
12/15/2008 6:10:00 AM,,0.0399999991,,93.1999969482,3.9200000763,4.1999998093,4.1999998093,39.6699981689,25.4400005341,20.7900009155,,0,2.8800001144,45,15.1000003815,,97.9199981689,6.3499999046,
12/15/2008 6:20:00 AM,,0.1099999994,,94.0999984741,3.4200000763,4.1999998093,4.1999998093,39.5200004578,25.9799995422,21.9500007629,,0,2.0699999332,40,15.1000003815,,90.3600006104,6.75,
12/15/2008 6:30:00 AM,,0.0500000007,,94.6999969482,3.9000000954,4.1999998093,4.1999998093,39.4799995422,24.75,21.5699996948,,0,1.9700000286,51,15.3000001907,,98.6399993896,5.5,
12/15/2008 6:40:00 AM,,0.1099999994,,94.5999984741,5.0900001526,4.1999998093,4.1999998093,39.2000007629,29.2099990845,23.75,,0,1.7400000095,85,15.5,,95.7600021362,6.3000001907,
12/15/2008 6:50:00 AM,,0.1000000015,,95,5.6700000763,4.1999998093,4.1999998093,38.3699989319,31.3799991608,24.7900009155,,0,2.5299999714,90,15.5,,94.6800003052,7.0999999046,
12/15/2008 7:00:00 AM,,0.1099999994,,93.5,5.0100002289,4.1999998093,4.1999998093,39,27.6299991608,22.5400009155,,0,2.4700000286,93,15.5,,94.6800003052,7.0500001907,
12/15/2008 7:10:00 AM,,0.0599999987,,91.4000015259,4.1500000954,4.1999998093,4.1999998093,40.4799995422,25.2099990845,21.6499996185,,0,1.3999999762,164,15.8000001907,,99,7.0500001907,
12/15/2008 7:20:00 AM,,0.0900000036,,91.0999984741,4.7399997711,4.1999998093,4.1999998093,40.8300018311,29.0900001526,24.6100006104,,0,1.4900000095,108,16,,100.0800018311,6.3000001907,
12/15/2008 7:30:00 AM,,0.0799999982,,90.4000015259,5.3400001526,4.1999998093,4.1999998093,40.3100013733,29.8999996185,23.2999992371,,0,1.5099999905,121,16,,97.1999969482,7.0500001907,
12/15/2008 7:40:00 AM,,0.0900000036,,88.9000015259,4.7399997711,4.1999998093,4.1999998093,40.9900016785,35.7000007629,30.1100006104,,0,2.2400000095,155,16.2000007629,,100.4400024414,7.0500001907,
12/15/2008 7:50:00 AM,,0.0900000036,,87.3000030518,5.2100000381,4.1999998093,4.1999998093,41.1199989319,27.0400009155,20.25,,0,3.0699999332,193,16.5,,96.8399963379,6.3499999046,
12/15/2008 8:00:00 AM,,0.0599999987,,86.1999969482,5.3000001907,4.1999998093,4.1999998093,40.8499984741,20.6299991608,15.1400003433,,0,1.6200000048,169,16.6000003815,,106.9199981689,7.3499999046,
12/15/2008 8:10:00 AM,,0.0399999991,,86.8000030518,3.75,4.1999998093,4.1999998093,41.9799995422,19.3400001526,14.4600000381,,0,1.6499999762,177,16.3999996185,,101.8799972534,8.1000003815,
12/15/2008 8:20:00 AM,,0.0399999991,,85.0999984741,4.8400001526,4.1999998093,4.1999998093,43,22.5300006866,16.7099990845,,0,1.6799999475,264,16.7000007629,,103.3199996948,8.1499996185,
12/15/2008 8:30:00 AM,,0.0500000007,,83.5999984741,4.1500000954,4.1999998093,4.1999998093,42.8100013733,23.5900001526,18.2399997711,,0,2.0399999619,414,17.2000007629,,94.3199996948,7.25,
12/15/2008 8:40:00 AM,,0.0500000007,,81.5999984741,4.8099999428,4.1999998093,4.1999998093,42.7000007629,24.9300003052,18.7399997711,,0,1.5900000334,425,17.5,,99.7200012207,7.8000001907,
12/15/2008 8:50:00 AM,,0.0900000036,,81,1.7400000095,4.1999998093,4.1999998093,43.1500015259,24.2999992371,19.9699993134,,0,2.2999999523,331,17.6000003815,,96.4800033569,7.5,
12/15/2008 9:00:00 AM,,0.0599999987,,80.8000030518,4.1100001335,4.1999998093,4.1999998093,43.3600006104,23.9699993134,18.2099990845,,0,2.2000000477,391,17.7000007629,,95.0400009155,6.4499998093,
12/15/2008 9:10:00 AM,,0.0500000007,,81.1999969482,3.9300000668,4.1999998093,4.1999998093,42.9300003052,24.8400001526,20.0200004578,,0,1.25,411,17.8999996185,,104.4000015259,6.6500000954,
12/15/2008 9:20:00 AM,,0.0399999991,,80.5999984741,3.9800000191,4.1999998093,4.1999998093,43.8300018311,24.2600002289,18.7000007629,,0,1.1699999571,380,18.1000003815,,108,5.8499999046,
12/15/2008 9:30:00 AM,,0.0399999991,,79.5,3.6700000763,4.1999998093,4.1999998093,43.7200012207,22.2700004578,18.4099998474,,0,1.3999999762,409,18.3999996185,,107.6399993896,6.4499998093,
12/15/2008 9:40:00 AM,,0.0399999991,,80.1999969482,4.0599999428,4.1999998093,4.1999998093,44.6899986267,23.3099994659,19.7099990845,,0,0.9700000286,415,18.3999996185,,101.5199966431,6.4000000954,
12/15/2008 9:50:00 AM,,0.0399999991,,80,4.8800001144,4.1999998093,4.1999998093,43.3199996948,36.2999992371,31.8999996185,,0,1.5800000429,363,18.2000007629,,95.0400009155,7.25,
12/15/2008 10:00:00 AM,,0.0399999991,,80.4000015259,5.1399998665,4.1999998093,4.1999998093,43.2900009155,27.0599994659,22.1499996185,,0,1.9900000095,338,17.8999996185,,95.4000015259,7.0999999046,
12/15/2008 10:10:00 AM,,0.0399999991,,80.5999984741,4.0500001907,4.1999998093,4.1999998093,44.1899986267,25.2999992371,21.2299995422,,0,2.4900000095,348,18.1000003815,,96.1200027466,6.1999998093,
12/15/2008 10:20:00 AM,,0.0500000007,,79.6999969482,4.7699999809,4.1999998093,4.1999998093,43.6500015259,22.0900001526,17.0699996948,,0,1.6100000143,361,18.1000003815,,100.4400024414,6.5999999046,
12/15/2008 10:30:00 AM,,0.0500000007,,78.8000030518,4.4499998093,4.1999998093,4.1999998093,43.3600006104,20.9699993134,15.8599996567,,0,2.3299999237,426,18.2999992371,,99.7200012207,6.75,
12/15/2008 10:40:00 AM,,0.0399999991,,77.6999969482,4.5199999809,4.1999998093,4.1999998093,44.3300018311,17.0200004578,12.3699998856,,0,1.4500000477,502,18.5,,104.0400009155,7.1999998093,
12/15/2008 10:50:00 AM,,0.0399999991,,77.4000015259,4.1300001144,4.1999998093,4.1999998093,44.5099983215,17.9200000763,13.2600002289,,0,1.1100000143,399,18.5,,100.8000030518,6.8000001907,
12/15/2008 11:00:00 AM,,0.0599999987,,77.5,3.75,4.1999998093,4.1999998093,44.3100013733,19.2099990845,13.6000003815,,0,2.0199999809,312,18.5,,99.3600006104,6.1500000954,
12/15/2008 11:10:00 AM,,0.0700000003,,77.4000015259,3.4800000191,4.1999998093,4.1999998093,44.7000007629,16.0300006866,12.1400003433,,0,1.4700000286,236,18.2999992371,,106.5599975586,5.8000001907,
12/15/2008 11:20:00 AM,,0.0299999993,,78,3.5,4.1999998093,4.1999998093,44.5200004578,13.9200000763,11.5200004578,,0,0.9700000286,184,18.1000003815,,104.0400009155,5.5,
12/15/2008 11:30:00 AM,,0.0399999991,,78.5999984741,4.0599999428,4.1999998093,4.1999998093,44.8899993896,18.2999992371,12.9600000381,,0,1.0199999809,168,18.1000003815,,101.8799972534,5,
12/15/2008 11:40:00 AM,,0.0399999991,,78.6999969482,3.7799999714,4.1999998093,4.1999998093,44.1100006104,16.2000007629,12.1400003433,,0,0.8799999952,180,18,,109.8000030518,4.75,
12/15/2008 11:50:00 AM,,0.0399999991,,77.9000015259,3.2599999905,4.1999998093,4.1999998093,43.5800018311,17.4599990845,12.5100002289,,0,0.8199999928,158,18,,122.4000015259,5.1500000954,
12/15/2008 12:00:00 PM,,0.0399999991,,78,4.3299999237,4.1999998093,4.1999998093,42.8699989319,17.1100006104,11.7700004578,,0,0.8500000238,133,18.1000003815,,116.2799987793,4.5500001907,
12/15/2008 12:10:00 PM,,0.0399999991,,77.4000015259,3.9700000286,4.1999998093,4.1999998093,44,18.3899993896,13.1899995804,,0,1.0099999905,141,18.2000007629,,108.3600006104,5.1500000954,
12/15/2008 12:20:00 PM,,0.0299999993,,76.5,3.3699998856,4.1999998093,4.1999998093,45.0200004578,15.3000001907,11.3000001907,,0,0.7599999905,149,18.2000007629,,104.7600021362,5.4499998093,
12/15/2008 12:30:00 PM,,0.0299999993,,75,3.8199999332,4.1999998093,4.1999998093,44.6800003052,17.9699993134,12.5100002289,,0,1.2100000381,173,18.3999996185,,107.6399993896,4.6999998093,
12/15/2008 12:40:00 PM,,0.0399999991,,73.8000030518,3.6700000763,4.1999998093,4.1999998093,44.7000007629,14.6400003433,11.1499996185,,0,0.7900000215,210,18.7000007629,,106.1999969482,5.3499999046,
12/15/2008 12:50:00 PM,,0.0599999987,,73,3.5799999237,4.1999998093,4.1999998093,44.9099998474,15.1099996567,10.8900003433,,0,0.5400000215,216,18.7999992371,,113.7600021362,6.0500001907,
12/15/2008 1:00:00 PM,,0.0299999993,,72.1999969482,3.7000000477,4.1999998093,4.1999998093,45.1599998474,13.9200000763,10.5399999619,,0,0.7400000095,247,18.8999996185,,116.6399993896,5.5500001907,
12/15/2008 1:10:00 PM,,0.0299999993,,71.1999969482,3.4600000381,4.1999998093,4.1999998093,45.9099998474,13.0100002289,10.5100002289,,0,1.0700000525,237,19,,115.1999969482,6,
12/15/2008 1:20:00 PM,,0.0299999993,,77.3000030518,2.4900000095,4.1999998093,4.1999998093,45.3499984741,17.7199993134,11.2299995422,,0,0.8999999762,144,18.3999996185,,123.4800033569,5.75,
12/15/2008 1:30:00 PM,,0.0299999993,,86.0999984741,2.3699998856,4.1999998093,4.1999998093,42.8100013733,17.6499996185,13.1599998474,,0,0.7599999905,187,17.2000007629,,131.7599945068,5.3000001907,
12/15/2008 1:40:00 PM,,0.0199999996,,84,2.6600000858,4.1999998093,4.1999998093,42.0800018311,17.0100002289,12.8199996948,,0,0.6000000238,148,17.2000007629,,124.5599975586,6.25,
12/15/2008 1:50:00 PM,,0.0299999993,,85.5999984741,2.3900001049,4.1999998093,4.1999998093,42.7599983215,19.4599990845,13.5600004196,,0,0.4699999988,137,17,,130.3200073242,6.75,
12/15/2008 2:00:00 PM,,0.0299999993,,88.8000030518,3.1700000763,4.1999998093,4.1999998093,40.6800003052,17.6200008392,13.9799995422,,0,0.8000000119,125,16.3999996185,,135,6,
12/15/2008 2:10:00 PM,,0.0299999993,,89.8000030518,3.0899999142,4.1999998093,4.1999998093,38.8199996948,16.5799999237,13.4600000381,,0,0.7900000215,110,16,,126.3600006104,6.8000001907,
12/15/2008 2:20:00 PM,,0.0299999993,,90.5999984741,2.9900000095,4.1999998093,4.1999998093,38.4599990845,17.1000003815,14.0799999237,,0,0.9300000072,79,15.8000001907,,126,5.9499998093,
12/15/2008 2:30:00 PM,,0.0299999993,,91,4.1599998474,4.1999998093,4.1999998093,37.7099990845,16.3999996185,14.2299995422,,1,0.6899999976,94,15.6999998093,,118.4400024414,7.1999998093,
12/15/2008 2:40:00 PM,,0.0299999993,,92.6999969482,4.4899997711,4.1999998093,4.1999998093,37.6800003052,15.8100004196,14.3100004196,,3,1.1900000572,97,15.5,,110.1600036621,6,
12/15/2008 2:50:00 PM,,0.0399999991,,93.5999984741,4.2199997902,4.1999998093,4.1999998093,36.9199981689,14.1800003052,12.5600004196,,4,0.9599999785,148,15.3999996185,,115.5599975586,6.6500000954,
12/15/2008 3:00:00 PM,,0.0299999993,,93.9000015259,4.7300000191,4.1999998093,4.1999998093,36.9399986267,12.8699998856,11.8599996567,,6,0.5199999809,168,15.3000001907,,115.9199981689,6.1500000954,
12/15/2008 3:10:00 PM,,0.0299999993,,95,3.9200000763,4.1999998093,4.1999998093,36.5499992371,12.720000267,11.6099996567,,1,1.0599999428,112,15,,127.0800018311,6.6500000954,
12/15/2008 3:20:00 PM,,0.0299999993,,96,3.6800000668,4.1999998093,4.1999998093,35.7900009155,12.1800003052,10.8800001144,,1,0.8899999857,86,14.6999998093,,119.5199966431,5.6500000954,
12/15/2008 3:30:00 PM,,0.0299999993,,96.4000015259,3.2899999619,4.1999998093,4.1999998093,36.1100006104,11.3000001907,10.4099998474,,1,0.9900000095,84,14.5,,118.0800018311,6,
12/15/2008 3:40:00 PM,,0.0299999993,,96.6999969482,4.3699998856,4.1999998093,4.1999998093,34.5900001526,10.4099998474,9.6899995804,,1,0.6899999976,44,14.3000001907,,113.4000015259,6.0999999046,
12/15/2008 3:50:00 PM,,0.0299999993,,96.8000030518,5.3299999237,4.1999998093,4.1999998093,33.8800010681,10.4499998093,9.3599996567,,1,0.8899999857,28,14.3000001907,,106.9199981689,5.5500001907,
12/15/2008 4:00:00 PM,,0.0399999991,,96.8000030518,5.5100002289,4.1999998093,4.1999998093,33.4000015259,12.3599996567,10.7899999619,,1,1.0499999523,29,14.3000001907,,101.1600036621,7.0500001907,
12/15/2008 4:10:00 PM,,0.0399999991,,96.3000030518,4.6900000572,4.1999998093,4.1999998093,33.9099998474,21.9500007629,20.4200000763,,0,2.0999999046,36,14.1999998093,,102.5999984741,7.4499998093,
12/15/2008 4:20:00 PM,,0.0500000007,,96.4000015259,5.5199999809,4.1999998093,4.1999998093,33.2599983215,14.5699996948,12.8699998856,,0,2.9400000572,27,14.1000003815,,98.2799987793,6.9499998093,
12/15/2008 4:30:00 PM,,0.0500000007,,96.9000015259,6.0900001526,4.1999998093,4.1999998093,32.9199981689,15.3999996185,12.2700004578,,0,3.8699998856,32,14,,99.7200012207,6.6500000954,
12/15/2008 4:40:00 PM,,0.0700000003,,96.9000015259,3.9400000572,4.1999998093,4.1999998093,33.1399993896,10.1400003433,8.470000267,,0,2.1400001049,35,14.1000003815,,104.4000015259,8.1000003815,
12/15/2008 4:50:00 PM,,0.0500000007,,96.5,5.25,4.1999998093,4.1999998093,32.75,10.8699998856,7.9600000381,,0,2.2200000286,34,14.1000003815,,97.1999969482,6.9499998093,
12/15/2008 5:00:00 PM,,0.0399999991,,96.3000030518,4.2100000381,4.1999998093,4.1999998093,32.4900016785,10.529999733,8.0799999237,,0,1.3899999857,36,14.1000003815,,102.9599990845,6.4499998093,
12/15/2008 5:10:00 PM,,0.0399999991,,96.0999984741,4.3200001717,4.1999998093,4.1999998093,33.2000007629,7.8299999237,7.4600000381,,0,1.1100000143,55,14.1000003815,,99.7200012207,7.5500001907,
12/15/2008 5:20:00 PM,,0.0399999991,,96.0999984741,5.1700000763,4.1999998093,4.1999998093,35.3100013733,8.5100002289,8.220000267,,1,1.1000000238,46,14.1000003815,,106.9199981689,6.8499999046,
12/15/2008 5:30:00 PM,,0.0399999991,,96.5,5.3800001144,4.1999998093,4.1999998093,33.7200012207,8.6700000763,8.3800001144,,1,1.4299999475,39,14.1000003815,,104.7600021362,7.3499999046,
12/15/2008 5:40:00 PM,,0.0700000003,,96.6999969482,4.6799998283,4.1999998093,4.1999998093,33.7299995422,16.2199993134,15.8900003433,,2,2.0299999714,25,14,,96.1200027466,7.3000001907,
12/15/2008 5:50:00 PM,,0.0700000003,,97,3.8900001049,4.1999998093,4.1999998093,33.5800018311,18.3400001526,18.0400009155,,3,2.4200000763,22,14,,98.6399993896,6.75,
12/15/2008 6:00:00 PM,,0.0700000003,,97.1999969482,4.4600000381,4.1999998093,4.1999998093,34.1199989319,14.3299999237,14.029999733,,4,1.9400000572,18,14,,96.8399963379,6.5500001907,
12/15/2008 6:10:00 PM,,0.0599999987,,97.1999969482,5.0199999809,4.1999998093,4.1999998093,34.0299987793,11.4799995422,11.1000003815,,0,1.6399999857,16,14,,101.5199966431,6.4000000954,
12/15/2008 6:20:00 PM,,0.0599999987,,97.1999969482,5.2800002098,4.1999998093,4.1999998093,33.5999984741,8.8199996948,8.4799995422,,0,1.4099999666,13,14,,104.4000015259,5.3000001907,
12/15/2008 6:30:00 PM,,0.0399999991,,97.3000030518,4.9400000572,4.1999998093,4.1999998093,33.7000007629,7.8000001907,7.6100001335,,0,1,11,14,,106.9199981689,6.4499998093,
12/15/2008 6:40:00 PM,,0.0399999991,,97.5,4.9800000191,4.1999998093,4.1999998093,34.0999984741,10.529999733,10.25,,0,1.0099999905,4,13.8999996185,,102.9599990845,6.1999998093,
12/15/2008 6:50:00 PM,,0.0700000003,,97.6999969482,5.3800001144,4.1999998093,4.1999998093,33.9900016785,8.4099998474,8.2399997711,,0,1.9299999475,1,13.8999996185,,105.8399963379,7.25,
12/15/2008 7:00:00 PM,,0.0500000007,,97.6999969482,4.4099998474,4.1999998093,4.1999998093,33.75,9.75,9.3900003433,,0,1.2599999905,0,13.8999996185,,103.6800003052,6.25,
12/15/2008 7:10:00 PM,,0.0599999987,,97.9000015259,4.6199998856,4.1999998093,4.1999998093,33.3300018311,8.9799995422,8.5900001526,,0,1.7000000477,0,13.8999996185,,102.2399978638,5.5,
12/15/2008 7:20:00 PM,,0.0500000007,,97.9000015259,4.5999999046,4.1999998093,4.1999998093,33.6899986267,7.1700000763,6.7199997902,,0,1.3799999952,0,13.8000001907,,101.8799972534,5.8000001907,
12/15/2008 7:30:00 PM,,0.0399999991,,97.8000030518,4.4899997711,4.1999998093,4.1999998093,34.5900001526,7.8499999046,7.3200001717,,0,0.7799999714,0,13.8000001907,,98.2799987793,6.1500000954,
12/15/2008 7:40:00 PM,,0.0399999991,,98,5.0300002098,4.1999998093,4.1999998093,35.0900001526,7.3299999237,6.6700000763,,0,0.9399999976,0,13.8000001907,,106.9199981689,6.0999999046,
12/15/2008 7:50:00 PM,,0.0299999993,,97.9000015259,4.4099998474,4.1999998093,4.1999998093,34.4500007629,6.2600002289,5.9600000381,,0,0.7400000095,0,13.6999998093,,105.8399963379,5.9499998093,
12/15/2008 8:00:00 PM,,0.0299999993,,97.8000030518,3.9100000858,4.1999998093,4.1999998093,34.8899993896,8.1800003052,7.8299999237,,0,0.8399999738,0,13.6999998093,,105.8399963379,6.6500000954,
12/15/2008 8:10:00 PM,,0.0399999991,,98.0999984741,3.9000000954,4.1999998093,4.1999998093,35.0900001526,9.5600004196,9.1400003433,,0,1.5299999714,0,13.6000003815,,105.1200027466,6.9000000954,
12/15/2008 8:20:00 PM,,0.0299999993,,98.4000015259,3.4700000286,4.1999998093,4.1999998093,33.6699981689,7.0199999809,6.8000001907,,0,0.9200000167,0,13.5,,110.1600036621,5.75,
12/15/2008 8:30:00 PM,,0.0399999991,,98.4000015259,3.6300001144,4.1999998093,4.1999998093,34.4799995422,7.4200000763,6.6700000763,,0,0.6299999952,0,13.3999996185,,107.6399993896,6,
12/15/2008 8:40:00 PM,,0.0299999993,,98.5999984741,3.7300000191,4.1999998093,4.1999998093,33.9199981689,7.5700001717,7.0100002289,,0,0.75,0,13.5,,109.0800018311,5.8499999046,
12/15/2008 8:50:00 PM,,0.0199999996,,98.6999969482,3.4200000763,4.1999998093,4.1999998093,32.8499984741,7.3600001335,6.0399999619,,0,0.3799999952,0,13.5,,108.7200012207,6.4000000954,
12/15/2008 9:00:00 PM,,0.0199999996,,98.6999969482,3.7100000381,4.1999998093,4.1999998093,33.2700004578,4.9400000572,4.7100000381,,0,1.1499999762,0,13.3999996185,,104.4000015259,6.0999999046,
12/15/2008 9:10:00 PM,,0.0199999996,,98.6999969482,3.2300000191,4.1999998093,4.1999998093,33.6500015259,3.8800001144,3.6900000572,,0,0.8500000238,0,13.3999996185,,104.7600021362,6.8499999046,
12/15/2008 9:20:00 PM,,0.0199999996,,98.5,3.0999999046,4.1999998093,4.1999998093,34.2000007629,4.2699999809,3.9400000572,,0,1.6900000572,0,13.3999996185,,95.4000015259,5.9499998093,
12/15/2008 9:30:00 PM,,0.0199999996,,98.3000030518,3.8699998856,4.1999998093,4.1999998093,34.75,3.5999999046,3.2899999619,,0,1.3700000048,0,13.3999996185,,105.1200027466,5.9499998093,
12/15/2008 9:40:00 PM,,0.0099999998,,98.1999969482,2.8499999046,4.1999998093,4.1999998093,35.0299987793,2.2000000477,1.9700000286,,0,0.5199999809,0,13.1999998093,,106.5599975586,6.4000000954,
12/15/2008 9:50:00 PM,,0.0099999998,,98.3000030518,2.4700000286,4.1999998093,4.1999998093,35.0200004578,2.75,2.5999999046,,0,0.5699999928,0,13,,103.6800003052,6.0999999046,
12/15/2008 10:00:00 PM,,0.0099999998,,98.4000015259,3.7100000381,4.1999998093,4.1999998093,35.3400001526,3.4900000095,3.2899999619,,0,1.1799999475,0,13,,112.3199996948,5.9000000954,
12/15/2008 10:10:00 PM,,0.0099999998,,98.4000015259,2.9700000286,4.1999998093,4.1999998093,36.2299995422,4.4200000763,4.0399999619,,0,1.0399999619,0,12.8999996185,,106.5599975586,5.1500000954,
12/15/2008 10:20:00 PM,,0.0099999998,,98.3000030518,3.2000000477,4.1999998093,4.1999998093,36.3800010681,4.9600000381,4.5199999809,,0,1.2699999809,0,13,,104.7600021362,4.9000000954,
12/15/2008 10:30:00 PM,,0.0099999998,,98,3.8599998951,4.1999998093,4.1999998093,36.6599998474,6.3699998856,5.4699997902,,0,0.6399999857,0,13,,101.5199966431,4.9499998093,
12/15/2008 10:40:00 PM,,0.0099999998,,97.6999969482,2.4300000668,4.1999998093,4.1999998093,36.8100013733,6.5199999809,5.8499999046,,0,0.8899999857,0,12.8999996185,,113.0400009155,5.3499999046,
12/15/2008 10:50:00 PM,,0.0099999998,,97.6999969482,2.4300000668,4.1999998093,4.1999998093,36.3600006104,7.2199997902,6.5500001907,,0,0.3300000131,0,12.8999996185,,112.6800003052,4.8000001907,
12/15/2008 11:00:00 PM,,0.0099999998,,97.8000030518,2.7300000191,4.1999998093,4.1999998093,36.3100013733,7.7800002098,7.2600002289,,0,0.6399999857,0,12.6999998093,,121.3199996948,4.1999998093,
12/15/2008 11:10:00 PM,,0.0099999998,,97.9000015259,2.4900000095,4.1999998093,4.1999998093,36.5600013733,7.5900001526,6.6500000954,,0,0.6299999952,0,12.6000003815,,118.0800018311,5.3000001907,
12/15/2008 11:20:00 PM,,0.0099999998,,97.8000030518,3,4.1999998093,4.1999998093,36.7700004578,8.3400001526,7.0599999428,,0,0.6100000143,0,12.6000003815,,116.6399993896,4.0999999046,
12/15/2008 11:30:00 PM,,0.0099999998,,97.6999969482,2.4600000381,4.1999998093,4.1999998093,36.2599983215,8.1700000763,7.5300002098,,0,0.8399999738,0,12.6000003815,,119.1600036621,4.6500000954,
12/15/2008 11:40:00 PM,,0.0099999998,,97.9000015259,2.7100000381,4.1999998093,4.1999998093,36.1500015259,8.1199998856,7.5100002289,,0,0.9300000072,0,12.6000003815,,116.6399993896,4.5500001907,
12/15/2008 11:50:00 PM,,0.0099999998,,98.1999969482,3.5,4.1999998093,4.1999998093,35.1899986267,9.7899999619,8.779999733,,0,0.5699999928,0,12.6000003815,,113.7600021362,3.8499999046,
12/16/2008 12:00:00 AM,,0.0099999998,,98.4000015259,3.4300000668,4.1999998093,4.1999998093,34.4599990845,8.7700004578,7.5300002098,,0,0.4499999881,0,12.6000003815,,108.7200012207,4,
